tweet_id,full_text,name,stage,rating_ratio,retweet_count,favorite_count,rating_numerator,rating_denominator,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,date,time,source,jpg_url
690690673629138944,This is Cedrick. He's a spookster. Did me a discomfort. 10/10 would pet with a purpose https://t.co/yS7T4gxKod,Cedrick,,1.0,755,2161,10.0,10.0,1,Bath Towel,0.1945319999999999,False,Radiator,0.127776,False,Maltese Dog,0.0896246,True,2016-01-23,00:21:03,Twitter for iPhone,https://pbs.twimg.com/media/CZXTgKkWwAA5UZJ.jpg
690649993829576704,This is Hazel. She's a gymnast. Training hard for Rio. 11/10 focused af https://t.co/CneG2ZbxHP,Hazel,,1.1,250,1202,11.0,10.0,1,Bighorn,0.215438,False,Hyena,0.137928,False,Mexican Hairless,0.0981708,True,2016-01-22,21:39:24,Twitter for iPhone,https://pbs.twimg.com/media/CZWugJsWYAIzVzJ.jpg
690597161306841088,This is Lolo. She's America af. Behind in science &amp; math but can say whatever she wants on Twitter. 11/10 ...Merica https://t.co/Nwi3SYe8KA,Lolo,,1.1,551,1790,11.0,10.0,1,Lhasa,0.0974997,True,Koala,0.0919339,False,Sunglasses,0.0915048,False,2016-01-22,18:09:28,Twitter for iPhone,https://pbs.twimg.com/media/CZV-c9NVIAEWtiU.jpg
690400367696297985,"This is Eriq. His friend just reminded him of last year's super bowl. Not cool friend
10/10 for Eriq
6/10 for friend https://t.co/PlEXTofdpf",Eriq,,1.0,407,1744,10.0,10.0,1,Pembroke,0.426459,True,Papillon,0.317368,True,Shetland Sheepdog,0.0776159999999999,True,2016-01-22,05:07:29,Twitter for iPhone,https://pbs.twimg.com/media/CZTLeBuWIAAFkeR.jpg
690374419777196032,This is Phred. He's an Albanian Flepperkush. Tongue is rather impressive if I'm honest. Perhaps even legendary 11/10 https://t.co/VpfFCKE28C,Phred,,1.1,765,2984,11.0,10.0,1,Kuvasz,0.2863449999999999,True,Labrador Retriever,0.107144,True,Ice Bear,0.0850858,False,2016-01-22,03:24:22,Twitter for iPhone,https://pbs.twimg.com/media/CZSz3vWXEAACElU.jpg
690360449368465409,Stop sending in lobsters. This is the final warning. We only rate dogs. Thank you... 9/10 https://t.co/B9ZXXKJYNx,,,0.9,798,2462,9.0,10.0,1,Pug,0.686933,True,French Bulldog,0.0763587,True,Brabancon Griffon,0.0350069999999999,True,2016-01-22,02:28:52,Twitter for iPhone,https://pbs.twimg.com/media/CZSnKw8WwAAAN7q.jpg
690248561355657216,This is Maxwell. That's his moped. He rents it out for others to use as long as he can come also. 11/10 great dog https://t.co/IF5kKaO945,Maxwell,,1.1,370,1547,11.0,10.0,1,Motor Scooter,0.38269,False,Moped,0.318017,False,Pickup,0.0406254,False,2016-01-21,19:04:15,Twitter for iPhone,https://pbs.twimg.com/media/CZRBZ9mWkAAWblt.jpg
690021994562220032,"Say hello to Geoff (pronounced ""Kyle""). He accidentally opened the front facing camera. 10/10 https://t.co/TmlwQWnmRC",Geoff,,1.0,930,2589,10.0,10.0,1,Badger,0.28955,False,Weasel,0.0991402,False,Malamute,0.0406958,True,2016-01-21,04:03:58,Twitter for iPhone,https://pbs.twimg.com/media/CZNzV6cW0AAsX7p.jpg
690015576308211712,This pupper can only sleep on shoes. It's a crippling disease. Tearing his family apart. 12/10 I'd totally pet tho https://t.co/03XlvS8izg,,pupper,1.2,665,2315,12.0,10.0,2,Malamute,0.949609,True,Siberian Husky,0.0330837,True,Eskimo Dog,0.0166627,True,2016-01-21,03:38:27,Twitter for iPhone,https://pbs.twimg.com/media/CZNtgWhWkAAbq3W.jpg
690005060500217858,"""I'm the only one that ever does anything in this household"" 10/10 https://t.co/V8HcVIh4jt",,,1.0,1546,3396,10.0,10.0,1,Samoyed,0.270287,True,Great Pyrenees,0.114027,True,Teddy,0.0724748,False,2016-01-21,02:56:40,Twitter for iPhone,https://pbs.twimg.com/media/CZNj8N-WQAMXASZ.jpg
689999384604450816,This is Covach. He's trying to melt the snow. 10/10 we all believe in you buddy https://t.co/fgMaP2zDMt,Covach,,1.0,331,1310,10.0,10.0,1,Standard Poodle,0.444499,True,English Springer,0.12983,True,Pug,0.0738057,True,2016-01-21,02:34:07,Twitter for iPhone,https://pbs.twimg.com/media/CZNexghWAAAYnT-.jpg
689977555533848577,Happy Wednesday here's a pup wearing a beret. 12/10 please enjoy https://t.co/MXedEzSHIf,,,1.2,411,1273,12.0,10.0,1,Cowboy Hat,0.291081,False,Labrador Retriever,0.179625,True,Sombrero,0.121493,False,2016-01-21,01:07:23,Twitter for iPhone,https://pbs.twimg.com/media/CZNK7NpWwAEAqUh.jpg
689905486972461056,"Say hello to Gizmo. He's quite the pupper. Confused by bed, but agile af. Can barely catch on camera. 11/10 so quick https://t.co/IE4ZblyZRY",Gizmo,pupper,1.1,625,2264,11.0,10.0,4,Pomeranian,0.943331,True,Shetland Sheepdog,0.0236750999999999,True,Chow,0.00716495,True,2016-01-20,20:21:00,Twitter for iPhone,https://pbs.twimg.com/media/CZMJYCRVAAE35Wk.jpg
689877686181715968,This is Durg. He's trying to conquer his fear of trampolines. 9/10 it's not working https://t.co/5iH08ltkoe,Durg,,0.9,1048,2808,9.0,10.0,1,Old English Sheepdog,0.269155,True,Tibetan Terrier,0.111496,True,Lakeland Terrier,0.104939,True,2016-01-20,18:30:32,Twitter for iPhone,https://pbs.twimg.com/media/CZLwGAIWQAIYsTx.jpg
689835978131935233,Meet Fynn &amp; Taco. Fynn is an all-powerful leaf lord and Taco is in the wrong place at the wrong time. 11/10 &amp; 10/10 https://t.co/MuqHPvtL8c,Fynn,,1.1,690,2025,11.0,10.0,1,Collie,0.600186,True,Shetland Sheepdog,0.298939,True,Borzoi,0.0226155999999999,True,2016-01-20,15:44:48,Twitter for iPhone,https://pbs.twimg.com/media/CZLKJpDWQAA-5u4.jpg
689661964914655233,Meet Luca. He's a Butternut Scooperfloof. Glorious tongue. 12/10 would pet really well https://t.co/VcxZQPNZaV,Luca,,1.2,851,3007,12.0,10.0,1,Italian Greyhound,0.322818,True,Whippet,0.246966,True,Chihuahua,0.122541,True,2016-01-20,04:13:20,Twitter for iPhone,https://pbs.twimg.com/media/CZIr5gFUsAAvnif.jpg
689659372465688576,This is Ricky. He's being escorted out of the dog park for talking shit about the other dogs. 8/10 not cool Ricky https://t.co/XtDkrsdEfF,Ricky,,0.8,3498,9565,8.0,10.0,1,Bustard,0.225221,False,Koala,0.0576253,False,Goose,0.0535688999999999,False,2016-01-20,04:03:02,Twitter for iPhone,https://pbs.twimg.com/media/CZIpimOWcAETFRt.jpg
689623661272240129,This is Lucy. She's terrified of the stuffed billed dog. 10/10 stay strong pupper https://t.co/QnvSjjyh7n,Lucy,pupper,1.0,583,2050,10.0,10.0,1,Toy Poodle,0.279604,True,Mashed Potato,0.208564,False,Labrador Retriever,0.0774808999999999,True,2016-01-20,01:41:08,Twitter for iPhone,https://pbs.twimg.com/media/CZIJD2SWIAMJgNI.jpg
689599056876867584,Here we see 33 dogs posing for a picture. All get 11/10 for superb cooperation https://t.co/TRAri5iHzd,,,1.1,5043,10812,11.0,10.0,1,Dogsled,0.426494,False,Cocker Spaniel,0.0731013999999999,True,Chihuahua,0.0703229,True,2016-01-20,00:03:21,Twitter for iPhone,https://pbs.twimg.com/media/CZHyrvOXEAEin-A.jpg
689557536375177216,Downright majestic af 12/10 https://t.co/WFh2FEbYzj,,,1.2,408,1909,12.0,10.0,1,Eskimo Dog,0.169482,True,Siberian Husky,0.161655,True,Dingo,0.154414,False,2016-01-19,21:18:22,Twitter for iPhone,https://pbs.twimg.com/media/CZHM60BWIAA4AY4.jpg
689517482558820352,This is Carl. He just wants to make sure you're having a good day. 12/10 just a swell pup https://t.co/Wk3XCnmDvm,Carl,,1.2,1303,3147,12.0,10.0,1,Pembroke,0.799319,True,Cardigan,0.1895369999999999,True,Papillon,0.00338619,True,2016-01-19,18:39:13,Twitter for iPhone,https://pbs.twimg.com/media/CZGofjJW0AINjN9.jpg
689289219123089408,Someone sent me this without any context and every aspect of it is spectacular. 13/10 please enjoy https://t.co/Rxrd4hPmp4,,,1.3,854,2079,13.0,10.0,1,Snowmobile,0.254642,False,Assault Rifle,0.129558,False,Rifle,0.110875,False,2016-01-19,03:32:10,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/689289176076959744/pu/img/hEFkFtmMu_hkTlxK.jpg
689283819090870273,Say hello to Chipson. He's aerodynamic af. No eyes (devastating). 9/10 would make sure he didn't bump into stuff https://t.co/V62rIva61J,Chipson,,0.9,1007,3030,9.0,10.0,1,Scotch Terrier,0.267979,True,Affenpinscher,0.199619,True,Cairn,0.127469,True,2016-01-19,03:10:43,Twitter for iPhone,https://pbs.twimg.com/media/CZDT-mZWsAEK9BH.jpg
689280876073582592,This is Herald. He wants you to know he could steal your girl at any moment. 10/10 https://t.co/JR7hLnlgeS,Herald,,1.0,642,1831,10.0,10.0,3,Chihuahua,0.6375460000000001,True,American Staffordshire Terrier,0.150694,True,Staffordshire Bullterrier,0.103953,True,2016-01-19,02:59:01,Twitter for iPhone,https://pbs.twimg.com/media/CZDRTAPUoAEaqxF.jpg
689275259254616065,Meet Lucky. He was showing his friends an extreme pogo stick trick when he completely lost control. 10/10 still rad https://t.co/K55XrIoePl,Lucky,,1.0,226,1059,10.0,10.0,1,American Staffordshire Terrier,0.215161,True,Chesapeake Bay Retriever,0.0790509,True,Doberman,0.0702259,True,2016-01-19,02:36:42,Twitter for iPhone,https://pbs.twimg.com/media/CZDMMY0WEAAQYjQ.jpg
689154315265683456,We normally don't rate birds but I feel bad cos this one forgot to fly south for the winter. 9/10 just wants a bath https://t.co/o47yitCn9N,,,0.9,901,2869,9.0,10.0,1,Cocker Spaniel,0.816044,True,Golden Retriever,0.0541354,True,Airedale,0.0306481,True,2016-01-18,18:36:07,Twitter for iPhone,https://pbs.twimg.com/media/CZBeMMVUwAEdVqI.jpg
689143371370250240,Meet Trip. He likes wearing costumes that aren't consistent with the season to screw with people 10/10 tricky pupper https://t.co/40w7TI5Axv,Trip,pupper,1.0,458,1871,10.0,10.0,1,English Springer,0.3037809999999999,True,Papillon,0.165132,True,Welsh Springer Spaniel,0.149051,True,2016-01-18,17:52:38,Twitter for iPhone,https://pbs.twimg.com/media/CZBUO2UWsAAKehS.jpg
688916208532455424,This pupper just wants to say hello. 11/10 would knock down fence for https://t.co/A8X8fwS78x,,pupper,1.1,776,2504,11.0,10.0,1,Pembroke,0.430544,True,Red Fox,0.206576,False,Pomeranian,0.154352,True,2016-01-18,02:49:58,Twitter for iPhone,https://pbs.twimg.com/media/CY-Fn1FWEAQhzhs.jpg
688908934925697024,Meet Clarence. He does parkour. 8/10 very talented dog https://t.co/WpSFZm7RPH,Clarence,,0.8,709,1946,8.0,10.0,1,Crane,0.158859,False,Pier,0.130016,False,Bell Cote,0.0877414,False,2016-01-18,02:21:04,Twitter for iPhone,https://pbs.twimg.com/media/CY9_BOYWkAAkuzn.jpg
688898160958271489,When you have a ton of work to do but then remember you have tomorrow off. 10/10 https://t.co/MfEaMUFYTx,,,1.0,712,1935,10.0,10.0,1,Ibizan Hound,0.8531700000000001,True,Chihuahua,0.0398973,True,Italian Greyhound,0.0352196,True,2016-01-18,01:38:15,Twitter for iPhone,https://pbs.twimg.com/media/CY91OENWUAE5agj.jpg
688894073864884227,This is Hamrick. He's covered in corn flakes. Silly pupper. Looks congested. 7/10 considerably petable https://t.co/ROPZcAMQKI,Hamrick,pupper,0.7,622,2066,7.0,10.0,1,Hog,0.669996,False,Guinea Pig,0.077347,False,Hamster,0.0623981999999999,False,2016-01-18,01:22:00,Twitter for iPhone,https://pbs.twimg.com/media/CY9xf1dUAAE4XLc.jpg
688828561667567616,Say hello to Brad. His car probably has a spoiler. Tan year round. Likes your insta pic but doesn't text back. 9/10 https://t.co/dfCCK3tWfr,Brad,,0.9,326,1280,9.0,10.0,1,Cardigan,0.6142310000000001,True,Skunk,0.139392,False,Toilet Tissue,0.0311582,False,2016-01-17,21:01:41,Twitter for iPhone,https://pbs.twimg.com/media/CY816snW8AYltrQ.jpg
688804835492233216,When you stumble but recover quickly cause your crush is watching. 12/10 https://t.co/PMeq6IedU7,,,1.2,171,893,12.0,10.0,3,Malinois,0.199512,True,German Shepherd,0.0967973,True,Saluki,0.0828482,True,2016-01-17,19:27:24,Twitter for iPhone,https://pbs.twimg.com/media/CY8gWFRWUAAm1XL.jpg
688789766343622656,Meet Pubert. He's a Kerplunk Rumplestilt. Cannot comprehend flower. Flawless tongue. 8/10 would pat head approvingly https://t.co/2TWxg0rgyG,Pubert,,0.8,607,2065,8.0,10.0,1,American Staffordshire Terrier,0.5996600000000001,True,Staffordshire Bullterrier,0.380976,True,Bull Mastiff,0.00388902,True,2016-01-17,18:27:32,Twitter for iPhone,https://pbs.twimg.com/media/CY8SocAWsAARuyh.jpg
688547210804498433,This is Frönq. He got caught stealing a waffle. Damn it Frönq. 9/10 https://t.co/7ycWCUrjmZ,Frönq,,0.9,630,2412,9.0,10.0,1,Papillon,0.531279,True,Blenheim Spaniel,0.2141969999999999,True,Border Collie,0.0538399,True,2016-01-17,02:23:42,Twitter for iPhone,https://pbs.twimg.com/media/CY42CFWW8AACOwt.jpg
688519176466644993,This pupper is sprouting a flower out of her head. 12/10 revolutionary af https://t.co/glmvQBRjv4,,pupper,1.2,661,2157,12.0,10.0,1,Pembroke,0.696372,True,Cardigan,0.1210519999999999,True,Shetland Sheepdog,0.050592,True,2016-01-17,00:32:18,Twitter for iPhone,https://pbs.twimg.com/media/CY4ciRFUMAAovos.jpg
688385280030670848,This is Louis. He's takes top-notch selfies. 12/10 would snapchat with https://t.co/vz2DukO0th,Louis,,1.2,4097,8587,12.0,10.0,2,Golden Retriever,0.900437,True,Cocker Spaniel,0.0222925,True,Sombrero,0.0149968,False,2016-01-16,15:40:14,Twitter for iPhone,https://pbs.twimg.com/media/CY2iwGNWUAI5zWi.jpg
688211956440801280,This is Derby. He's a superstar. 13/10 (vid by @NBohlmann) https://t.co/o4Nfc8WoAO,Derby,,1.3,764,2087,13.0,10.0,1,Bannister,0.3694489999999999,False,Four-Poster,0.105307,False,Shoji,0.0987669,False,2016-01-16,04:11:31,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/688211379870806016/pu/img/OI0VTwPYnsScQg8R.jpg
688179443353796608,This is Lizzie. She's about to fist bump the large ridable maned pupper. She's very excited. 10/10 for both dogs https://t.co/mFhvtX36om,Lizzie,pupper,1.0,533,1986,10.0,10.0,1,Sorrel,0.81152,False,Horse Cart,0.0248200999999999,False,Arabian Camel,0.0151553,False,2016-01-16,02:02:19,Twitter for iPhone,https://pbs.twimg.com/media/CYznjAcUEAQ5Zq7.jpg
688116655151435777,Please send dogs. I'm tired of seeing other stuff like this dangerous pirate. We only rate dogs. Thank you... 10/10 https://t.co/YdLytdZOqv,,,1.0,703,2626,10.0,10.0,1,Pug,0.973819,True,Chihuahua,0.010891,True,Staffordshire Bullterrier,0.00686389,True,2016-01-15,21:52:49,Twitter for iPhone,https://pbs.twimg.com/media/CYyucekVAAESj8K.jpg
688064179421470721,This is Kilo. He's a Pouncing Brioche. Really likes snow. 11/10 https://t.co/GS76SfkraY,Kilo,,1.1,325,1606,11.0,10.0,1,Eskimo Dog,0.240602,True,Norwegian Elkhound,0.180369,True,Siberian Husky,0.0907388,True,2016-01-15,18:24:18,Twitter for iPhone,https://pbs.twimg.com/media/CYx-tGaUoAAEXV8.jpg
687826841265172480,This is Louis. He's a rollercoaster of emotions. Incalculably fluffy. 12/10 would pet firmly https://t.co/17RGvOZO9P,Louis,,1.2,1015,2532,12.0,10.0,1,Pomeranian,0.99721,True,Pekinese,0.000803241,True,Keeshond,0.000372515,True,2016-01-15,02:41:12,Twitter for iPhone,https://pbs.twimg.com/media/CYum3KbWEAArFrI.jpg
687818504314159109,With great pupper comes great responsibility. 12/10 https://t.co/hK6xB042EP,,pupper,1.2,871,2285,12.0,10.0,1,Lakeland Terrier,0.873029,True,Soft-Coated Wheaten Terrier,0.0609242,True,Toy Poodle,0.0170309,True,2016-01-15,02:08:05,Twitter for iPhone,https://pbs.twimg.com/media/CYufR8_WQAAWCqo.jpg
687807801670897665,Meet Trooper &amp; Maya. Trooper protects Maya from bad things like dognappers and Comcast. So touching. 11/10 for both https://t.co/c98k1IoZKy,Trooper,,1.1,661,2206,11.0,10.0,1,Staffordshire Bullterrier,0.151113,True,Boxer,0.135697,True,American Staffordshire Terrier,0.0865912,True,2016-01-15,01:25:33,Twitter for iPhone,https://pbs.twimg.com/media/CYuVi9pWwAAbOGC.jpg
687704180304273409,Say hello to Blakely. He thinks that's a hat. Silly pupper. That's a nanner. 9/10 https://t.co/UwOV1jqKRt,Blakely,pupper,0.9,771,2250,9.0,10.0,1,Miniature Pinscher,0.956063,True,Toy Terrier,0.0122306,True,Chihuahua,0.00539748,True,2016-01-14,18:33:48,Twitter for iPhone,https://pbs.twimg.com/media/CYs3TKzUAAAF9A2.jpg
687664829264453632,Meet Opal. He's a Belgian Dijon Poofster. Upset because his hood makes him look like blond Justin Timberlake. 11/10 https://t.co/IAt3jRZ5ez,Opal,,1.1,474,1808,11.0,10.0,1,Pug,0.957365,True,French Bulldog,0.0385587,True,Toy Poodle,0.000667361,True,2016-01-14,15:57:26,Twitter for iPhone,https://pbs.twimg.com/media/CYsTg1XUsAEPjxE.jpg
687494652870668288,This is Marq. He stole this car. 7/10 wtf Marq? https://t.co/MHScqo5l8c,Marq,,0.7,531,1768,7.0,10.0,1,Rottweiler,0.391471,True,Miniature Pinscher,0.273595,True,Tibetan Mastiff,0.0416919,True,2016-01-14,04:41:12,Twitter for iPhone,https://pbs.twimg.com/media/CYp4vFrVAAEs9AX.jpg
687480748861947905,Another magnificent photo. 12/10 https://t.co/X5w387K5jr,,,1.2,222,1479,12.0,10.0,1,English Springer,0.4722729999999999,True,English Setter,0.1668619999999999,True,Brittany Spaniel,0.163411,True,2016-01-14,03:45:57,Twitter for iPhone,https://pbs.twimg.com/media/CYpsFmIWAAAYh9C.jpg
687476254459715584,This is Curtis. He's a fluffball. 11/10 would snug this pupper https://t.co/1DzInODwrj,Curtis,pupper,1.1,484,1832,11.0,10.0,1,Wood Rabbit,0.702725,False,Angora,0.190659,False,Hare,0.105072,False,2016-01-14,03:28:06,Twitter for iPhone,https://pbs.twimg.com/media/CYpoAZTWEAA6vDs.jpg
687460506001633280,This is Kramer. He's a Picasso Tortellini. Tie couldn't be more accurate. Confident af. Runs his own business. 10/10 https://t.co/jIcVW0xxmH,Kramer,,1.0,495,1914,10.0,10.0,1,Boston Bull,0.2233659999999999,True,Boxer,0.183596,True,French Bulldog,0.176916,True,2016-01-14,02:25:31,Twitter for iPhone,https://pbs.twimg.com/media/CYpZrtDWwAE8Kpw.jpg
687317306314240000,This is Tyrone. He's a leaf wizard. Self-motivated. No eyes (tragic). Inspirational af. 11/10 enthusiasm is tangible https://t.co/pRp1Npucbz,Tyrone,,1.1,8371,18706,11.0,10.0,1,Shih-Tzu,0.747208,True,Maltese Dog,0.0910253999999999,True,Lhasa,0.0357878,True,2016-01-13,16:56:30,Twitter for iPhone,https://pbs.twimg.com/media/CYnXcLEUkAAIQOM.jpg
687312378585812992,"""You got any games on your phone"" 7/10 for invasive brown Dalmatian pupper https://t.co/yzGR9xjE9Q",,pupper,0.7,1745,4025,7.0,10.0,1,Seat Belt,0.703561,False,Great Dane,0.139909,True,Weimaraner,0.0211125,True,2016-01-13,16:36:55,Twitter for iPhone,https://pbs.twimg.com/media/CYnS9VWW8AAeR8m.jpg
687127927494963200,Meet Gordon. He's an asshole. 9/10 would still pet https://t.co/a34N7QwKbb,Gordon,,0.9,2062,4986,9.0,10.0,1,Pug,0.178205,True,Chihuahua,0.149164,True,Shih-Tzu,0.120505,True,2016-01-13,04:23:58,Twitter for iPhone,https://pbs.twimg.com/media/CYkrNIVWcAMswmP.jpg
687124485711986689,Say hello to Samson. He's a Firecracker Häagen-Dazs. 11/10 objects in mirror may be more petable than they appear https://t.co/03vR9dn7jy,Samson,,1.1,464,2026,11.0,10.0,1,Car Mirror,0.997121,False,Seat Belt,0.0003750869999999,False,Beagle,0.0002162059999999,True,2016-01-13,04:10:18,Twitter for iPhone,https://pbs.twimg.com/media/CYkoE10WEAAWqxm.jpg
687109925361856513,This is Baxter. He looks like a fun dog. Prefers action shots. 11/10 the last one is impeccable https://t.co/LHcH1yhhIb,Baxter,,1.1,2251,5378,11.0,10.0,2,Borzoi,0.883086,True,Whippet,0.0229336,True,Saluki,0.0216056,True,2016-01-13,03:12:26,Twitter for iPhone,https://pbs.twimg.com/media/CYka1NTWMAAOclP.jpg
687102708889812993,Army of water dogs here. None of them know where they're going. Have no real purpose. Aggressive barks. 5/10 for all https://t.co/A88x73TwMN,,,0.5,876,2177,5.0,10.0,1,Fiddler Crab,0.992069,False,Quail,0.0024906,False,Rock Crab,0.00151257,False,2016-01-13,02:43:46,Twitter for iPhone,https://pbs.twimg.com/media/CYkURJjW8AEamoI.jpg
687096057537363968,This pupper's New Year's resolution was to become a Hershey's kiss. 11/10 she's super pumped about it https://t.co/D7jYj6vdwC,,pupper,1.1,553,2086,11.0,10.0,1,Labrador Retriever,0.4171069999999999,True,Chesapeake Bay Retriever,0.34173,True,German Short-Haired Pointer,0.177702,True,2016-01-13,02:17:20,Twitter for iPhone,https://pbs.twimg.com/media/CYkON6CVAAAPXAc.jpg
686947101016735744,This is Jackson. He was specifically told not to sleep in the fridge. Damn it Jackson. 11/10 would squeeze softly https://t.co/lJs10ZJsgj,Jackson,,1.1,2916,8013,11.0,10.0,1,Refrigerator,0.799795,False,Medicine Chest,0.182538,False,Ice Bear,0.00143058,False,2016-01-12,16:25:26,Twitter for iPhone,https://pbs.twimg.com/media/CYiGvn-UwAEe4wL.jpg
686749460672679938,Strange pup here. Easily manipulated. Rather inbred. Sharp for a dog. Appears uncomfortable. 8/10 would still pet https://t.co/nSQrhwbk1V,,,0.8,1325,3213,8.0,10.0,1,Cheeseburger,0.643808,False,Hotdog,0.201378,False,Bagel,0.0638797,False,2016-01-12,03:20:05,Twitter for iPhone,https://pbs.twimg.com/media/CYfS75fWAAAllde.jpg
686730991906516992,I just love this picture. 12/10 lovely af https://t.co/Kc84eFNhYU,,,1.2,1096,3817,12.0,10.0,1,Tibetan Mastiff,0.338812,True,Newfoundland,0.180925,True,Golden Retriever,0.180023,True,2016-01-12,02:06:41,Twitter for iPhone,https://pbs.twimg.com/media/CYfCMdFWAAA44YA.jpg
686683045143953408,This is Mona. She's a Yarborough Splishnsplash. Lost body during Nam. 11/10 revolutionary pupper https://t.co/pgD6h0yhgz,Mona,pupper,1.1,737,2619,11.0,10.0,1,Norwich Terrier,0.100499,True,Cocker Spaniel,0.0806711,True,Golden Retriever,0.0794062,True,2016-01-11,22:56:10,Twitter for iPhone,https://pbs.twimg.com/media/CYeWlh0WAAADhsj.jpg
686618349602762752,This is Olivia. She just saw an adult wearing crocs. 11/10 poor pupper. No one should witness such a thing https://t.co/yJVTi1DjJc,Olivia,pupper,1.1,1241,3422,11.0,10.0,1,Rottweiler,0.441331,True,Miniature Pinscher,0.23318,True,Gordon Setter,0.093582,True,2016-01-11,18:39:05,Twitter for iPhone,https://pbs.twimg.com/media/CYdbvwjWcAEtjYu.jpg
686606069955735556,"Meet Horace. He was practicing his levitation, minding his own business when a rogue tennis ball spooked him. 10/10 https://t.co/tB9xYjMyZd",Horace,,1.0,495,1760,10.0,10.0,1,Labrador Retriever,0.3200119999999999,True,Ibizan Hound,0.2081719999999999,True,Saluki,0.0789747,True,2016-01-11,17:50:18,Twitter for iPhone,https://pbs.twimg.com/media/CYdQktMWsAEI29_.jpg
686386521809772549,Say hello to Crimson. He's a Speckled Winnebago. Main passions are air hockey &amp; parkour. 11/10 would pet thoroughly https://t.co/J5aI7SjzDc,Crimson,,1.1,793,3021,11.0,10.0,1,Yorkshire Terrier,0.477704,True,Silky Terrier,0.171673,True,Australian Terrier,0.088334,True,2016-01-11,03:17:53,Twitter for iPhone,https://pbs.twimg.com/media/CYaI5aaW8AE8Uyk.jpg
686377065986265092,Meet Birf. He thinks he's gone blind. 10/10 very frightened pupper https://t.co/oDkspjNWYX,Birf,pupper,1.0,516,2057,10.0,10.0,1,German Shepherd,0.830816,True,Leonberg,0.0763252,True,Bloodhound,0.0374486,True,2016-01-11,02:40:19,Twitter for iPhone,https://pbs.twimg.com/media/CYaAS2kUoAINkye.jpg
686358356425093120,Heartwarming scene here. Son reuniting w father after coming home from deployment. Very moving. 10/10 for both pups https://t.co/95JJevQOWW,,,1.0,604,2004,10.0,10.0,1,Pug,0.985237,True,Bull Mastiff,0.00884062,True,Boxer,0.00232143,True,2016-01-11,01:25:58,Twitter for iPhone,https://pbs.twimg.com/media/CYZvRttWYAE_RXc.jpg
686050296934563840,This is Flávio. He's a Macedonian Poppycock. 97% floof. Jubilant af. 11/10 personally I'd pet the hell out of https://t.co/BUyX7isHRg,Flávio,,1.1,666,2070,11.0,10.0,1,Pomeranian,0.985789,True,Keeshond,0.00408291,True,Pekinese,0.00333366,True,2016-01-10,05:01:51,Twitter for iPhone,https://pbs.twimg.com/media/CYVXBb9WsAAwL3p.jpg
686034024800862208,Your fav crew is back and this time they're embracing cannabis culture. 12/10 for all https://t.co/oSvRDuMm1D,,,1.2,1043,2859,12.0,10.0,1,Great Dane,0.23692,True,Irish Wolfhound,0.1176079999999999,True,Greater Swiss Mountain Dog,0.1039,True,2016-01-10,03:57:12,Twitter for iPhone,https://pbs.twimg.com/media/CYVIToGWQAAEZ_y.jpg
686007916130873345,This pupper has a magical eye. 11/10 I can't stop looking at it https://t.co/heAGpKTpPW,,pupper,1.1,367,2287,11.0,10.0,1,Rhodesian Ridgeback,0.885301,True,Redbone,0.0423354,True,Seat Belt,0.010493,False,2016-01-10,02:13:27,Twitter for iPhone,https://pbs.twimg.com/media/CYUwjz-UAAEcdi8.jpg
686003207160610816,This is Hammond. He's a peculiar pup. Loves long walks. Bark barely audible. Too many legs. 3/10 must be rare https://t.co/NOIiRWr5Jf,Hammond,,0.3,565,1684,3.0,10.0,1,Damselfly,0.1907859999999999,False,Common Newt,0.0981314,False,Whiptail,0.0889582,False,2016-01-10,01:54:44,Twitter for iPhone,https://pbs.twimg.com/media/CYUsRsbWAAAUt4Y.jpg
685973236358713344,This is Lorelei. She's contemplating her existence and the eventual heat death of the universe. 11/10 very majestic https://t.co/xbUoULOIS8,Lorelei,,1.1,478,1943,11.0,10.0,1,Siberian Husky,0.4506779999999999,True,Eskimo Dog,0.430275,True,Malamute,0.11859,True,2016-01-09,23:55:38,Twitter for iPhone,https://pbs.twimg.com/media/CYURBGoWYAAKey3.jpg
685943807276412928,This is the newly formed pupper a capella group. They're just starting out but I see tons of potential. 8/10 for all https://t.co/wbAcvFoNtn,,pupper,0.8,537,1503,8.0,10.0,1,Papillon,0.200812,True,Toy Terrier,0.1145119999999999,True,Cardigan,0.0945196,True,2016-01-09,21:58:42,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/685943751555051520/pu/img/rlBvQWaFPUMx1MTi.jpg
685906723014619143,This is Olive. He's stuck in a sleeve. 9/10 damn it Olive https://t.co/NnLjg6BgyF,Olive,,0.9,2600,6922,9.0,10.0,1,Yorkshire Terrier,0.414963,True,Briard,0.0635052,True,Pekinese,0.0536822,True,2016-01-09,19:31:20,Twitter for iPhone,https://pbs.twimg.com/media/CYTUhn7WkAEXocW.jpg
